id	taxonID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	family	taxonRank
94321	94321	Semiodera cinari Salazar-Vallejo, 2012		Animalia	Annelida	Polychaeta	Terebellida	Flabelligeridae	SPECIES
94322	94322	Sepioteuthis lessoniana FÃ©russac, 1831		Animalia	Mollusca	Cephalopoda	Myopsida	Loliginidae	SPECIES
94323	94323	Septifer bilocularis (Linnaeus, 1758)		Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	SPECIES
94324	94324	Septifer forskalii Dunker, 1855	Septifer cumingii Récluz, 1849	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	SPECIES
94325	94325	Septloculina rotunda El Nakhal, 1990		Chromista	Foraminifera	Tubothalamea	Miliolida	Hauerinidae	SPECIES
94326	94326	Septloculina tortuosa El Nakhal, 1990		Chromista	Foraminifera	Tubothalamea	Miliolida	Hauerinidae	SPECIES
94327	94327	Sequoia sempervirens Endl.		Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	SPECIES
94328	94328	Sequoiadendron giganteum (Lindl.) J.Buchholz		Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	SPECIES
94329	94329	Setaria faberi R.A.W.Herrm.		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES
94330	94330	Setaria italica P.Beauv.		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES
94331	94331	Setaria viridis (L.) P.Beauv.		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES
94332	94332	Sicyos angulatus L.		Plantae	Tracheophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	SPECIES
94333	94333	Sida spinosa L.		Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES
94334	94334	Sigambra constricta (Southern, 1921)		Animalia	Annelida	Polychaeta	Phyllodocida	Pilargidae	SPECIES
94335	94335	Sigambra parva (Day, 1963)		Animalia	Annelida	Polychaeta	Phyllodocida	Pilargidae	SPECIES
94336	94336	Siganus luridus (RÃ¼ppell, 1829)		Animalia	Chordata	Actinopterygii	Perciformes	Siganidae	SPECIES
94337	94337	Siganus rivulatus ForsskÃ¥l, 1775		Animalia	Chordata	Actinopterygii	Perciformes	Siganidae	SPECIES
94338	94338	Sigmoihauerina bradyi (Cushman, 1917)		Chromista	Foraminifera	Tubothalamea	Miliolida	Hauerinidae	SPECIES
94339	94339	Sillago sihama (ForsskÃ¥l, 1775)		Animalia	Chordata	Actinopterygii	Perciformes	Sillaginidae	SPECIES
94340	94340	Silurus glanis Linnaeus, 1758		Animalia	Chordata	Actinopterygii	Siluriformes	Siluridae	SPECIES
94341	94341	Siphonaria crenata Blainville, 1827		Animalia	Mollusca	Gastropoda	Siphonariida	Siphonariidae	SPECIES
94342	94342	Sirpus zariquieyi Gordon, 1953		Animalia	Arthropoda	Malacostraca	Decapoda	Pirimelidae	SPECIES
94343	94343	Smaragdia souverbiana (Montrouzier, 1863)		Animalia	Mollusca	Gastropoda	Cycloneritida	Neritidae	SPECIES
94344	94344	Smilax rotundifolia L.		Plantae	Tracheophyta	Liliopsida	Liliales	Smilacaceae	SPECIES
94345	94345	Solanum americanum Mill.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES
94346	94346	Solanum anguivi Lam.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES
94347	94347	Solanum angustifolium Mill.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES
94348	94348	Solanum elaeagnifolium Cav.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES
94349	94349	Solanum laxum Spreng.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES
94350	94350	Solanum lycopersicum L.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES
94351	94351	Solanum pseudocapsicum L.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES
94352	94352	Solanum sisymbriifolium Lam.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES
94353	94353	Solanum villosum Mill.		Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES
94354	94354	Solidago canadensis L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES
94355	94355	Solmundella bitentaculata (Quoy & Gaimard, 1833)		Animalia	Cnidaria	Hydrozoa	Narcomedusae	Solmundaeginidae	SPECIES
94356	94356	Sorghum bicolor (L.) Moench		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES
94357	94357	Sorghum drummondii (Nees ex Steud.) Millsp. & Chase		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES
94358	94358	Sorites orbiculus (ForsskÃ¥l, 1775)		Chromista	Foraminifera	Tubothalamea	Miliolida	Soritidae	SPECIES
94359	94359	Sorites variabilis Lacroix, 1941		Chromista	Foraminifera	Tubothalamea	Miliolida	Soritidae	SPECIES
94360	94360	Sphaeroma walkeri Stebbing, 1905		Animalia	Arthropoda	Malacostraca	Isopoda	Sphaeromatidae	SPECIES
94361	94361	Sphenia rueppellii A.Adams, 1851		Animalia	Mollusca	Bivalvia	Myida	Myidae	SPECIES
94362	94362	Sphoeroides pachygaster (MÃ¼ller & Troschel, 1848)		Animalia	Chordata	Actinopterygii	Tetraodontiformes	Tetraodontidae	SPECIES
94363	94363	Sphyraena chrysotaenia Klunzinger, 1884		Animalia	Chordata	Actinopterygii	Perciformes	Sphyraenidae	SPECIES
94364	94364	Sphyraena flavicauda RÃ¼ppell, 1838		Animalia	Chordata	Actinopterygii	Perciformes	Sphyraenidae	SPECIES
94365	94365	Spilopelia senegalensis (Linnaeus, 1766)	Streptopelia senegalensis (Linnaeus, 1766)	Animalia	Chordata	Aves	Columbiformes	Columbidae	SPECIES
94366	94366	Spinocalanus terranovae Damkaer, 1975		Animalia	Arthropoda	Hexanauplia	Calanoida	Spinocalanidae	SPECIES
94367	94367	Spiophanes algidus Meissner, 2005		Animalia	Annelida	Polychaeta	Spionida	Spionidae	SPECIES
94368	94368	Spiraea vanhouttei (Briot) Zabel		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES
94369	94369	Spirobranchus kraussii (Baird, 1865)		Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	SPECIES
94370	94370	Spirobranchus tetraceros (Schmarda, 1861)		Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	SPECIES
94371	94371	Spiroloculina angulata Cushman, 1917		Chromista	Foraminifera	Tubothalamea	Miliolida	Spiroloculinidae	SPECIES
94372	94372	Spiroloculina antillarum d'Orbigny, 1839		Chromista	Foraminifera	Tubothalamea	Miliolida	Spiroloculinidae	SPECIES
94373	94373	Spirorbis marioni Caullery & Mesnil, 1897		Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	SPECIES
94374	94374	Spondylus multisetosus Reeve, 1856		Animalia	Mollusca	Bivalvia	Pectinida	Spondylidae	SPECIES
94375	94375	Spondylus spinosus Schreibers, 1793		Animalia	Mollusca	Bivalvia	Pectinida	Spondylidae	SPECIES
94376	94376	Sporobolus fertilis (Steud.) Clayton		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES
94377	94377	Sporobolus indicus R.Br.		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES
94378	94378	Spurilla major (Eliot, 1903)	Baeolidia moebii Bergh, 1888	Animalia	Mollusca	Gastropoda	Nudibranchia	Aeolidiidae	SPECIES
94379	94379	Squilla massavensis Kossmann, 1880	Erugosquilla massavensis (Kossmann, 1880)	Animalia	Arthropoda	Malacostraca	Stomatopoda	Squillidea	SPECIES
94380	94380	Stenothoe gallensis Walker, 1904		Animalia	Arthropoda	Malacostraca	Amphipoda	Stenothoidae	SPECIES
94381	94381	Stephanolepis diaspros Fraser-Brunner, 1940		Animalia	Chordata	Actinopterygii	Tetraodontiformes	Monacanthidae	SPECIES
94382	94382	Sticteulima lentiginosa (A.Adams, 1861)		Animalia	Mollusca	Gastropoda	Littorinimorpha	Eulimidae	SPECIES
94383	94383	Stictocephala bisonia Kopp & Yonke, 1977		Animalia	Arthropoda	Insecta	Hemiptera	Membracidae	SPECIES
94384	94384	Stomatella impertusa (Burrow, 1815)		Animalia	Mollusca	Gastropoda	Trochida	Trochidae	SPECIES
94385	94385	Stomatella varia (A.Adams, 1850)	Stomatella auricula Lamarck, 1816	Animalia	Mollusca	Gastropoda	Trochida	Trochidae	SPECIES
94386	94386	Streblosoma comatus (Grube, 1859)		Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	SPECIES
94387	94387	Streblospio gynobranchiata Rice & Levin, 1998		Animalia	Annelida	Polychaeta	Spionida	Spionidae	SPECIES
94388	94388	Streptopelia senegalensis (Linnaeus, 1766)		Animalia	Chordata	Aves	Columbiformes	Columbidae	SPECIES
94389	94389	Strombus vittatus Linnaeus, 1758	Doxander vittatus (Linnaeus, 1758)	Animalia	Mollusca	Gastropoda	Littorinimorpha	Strombidae	SPECIES
94390	94390	Stylarioides grubei Salazar-Vallejo, 2011		Animalia	Annelida	Polychaeta	Terebellida	Flabelligeridae	SPECIES
94391	94391	Stylonema cornu-cervi Reinsch, 1875		Plantae	Rhodophyta	Stylonematophyceae	Stylonematales	Stylonemataceae	SPECIES
94392	94392	Styphnolobium japonicum (L.) Schott		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES
94393	94393	Subeucalanus subcrassus (Giesbrecht, 1888)		Animalia	Arthropoda	Hexanauplia	Calanoida	Subeucalanidae	SPECIES
94394	94394	Syllis pectinans Haswell, 1920		Animalia	Annelida	Polychaeta	Phyllodocida	Syllidae	SPECIES
94395	94395	Symphyotrichum laeve (L.) Ã.LÃ¶ve & D.LÃ¶ve		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES
94396	94396	Symplegma brakenhielmi (Michaelsen, 1904)		Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	SPECIES
94397	94397	Synaptula reciprocans (ForsskÃ¥l, 1775)		Animalia	Echinodermata	Holothuroidea	Apodida	Synaptidae	SPECIES
94398	94398	Synelmis rigida (Fauvel, 1919)		Animalia	Annelida	Polychaeta	Phyllodocida	Pilargidae	SPECIES
94399	94399	Syngnathus rostellatus Nilsson, 1855		Animalia	Chordata	Actinopterygii	Syngnathiformes	Syngnathidae	SPECIES
94400	94400	Syphonota geographica (A.Adams & Reeve, 1850)		Animalia	Mollusca	Gastropoda	Aplysiida	Aplysiidae	SPECIES
94401	94401	Syringa vulgaris L.		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	SPECIES
94402	94402	Syrnola cinctella A.Adams, 1860		Animalia	Mollusca	Gastropoda		Pyramidellidae	SPECIES
94403	94403	Syrnola fasciata Jickeli, 1882		Animalia	Mollusca	Gastropoda		Pyramidellidae	SPECIES
94404	94404	Syrnola lendix (A.Adams, 1863)		Animalia	Mollusca	Gastropoda		Pyramidellidae	SPECIES
94405	94405	Tachidiella minuta Sars G.O., 1909		Animalia	Arthropoda	Hexanauplia	Harpacticoida	Idyanthidae	SPECIES
94406	94406	Taeniacanthus lagocephali Pearse, 1952		Animalia	Arthropoda	Hexanauplia	Cyclopoida	Taeniacanthidae	SPECIES
94407	94407	Taeniura grabata (Geoffroy Saint-Hilaire, 1817)		Animalia	Chordata	Elasmobranchii	Myliobatiformes	Dasyatidae	SPECIES
94408	94408	Tagetes erecta L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES
94409	94409	Tagetes minuta L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES
94410	94410	Taxodium distichum Rich.		Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	SPECIES
94411	94411	Tecoma capensis Lindl.		Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	SPECIES
94412	94412	Tecophilaea cyanocrocus Leyb.		Plantae	Tracheophyta	Liliopsida	Asparagales	Tecophilaeaceae	SPECIES
94413	94413	Tellina valtonis Hanley, 1844	Nitidotellina valtonis (Hanley, 1844)	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	SPECIES
94414	94414	Teredo navalis Linnaeus, 1758		Animalia	Mollusca	Bivalvia	Myida	Teredinidae	SPECIES
94415	94415	Teredothyra dominicensis (Bartsch, 1921)		Animalia	Mollusca	Bivalvia	Myida	Teredinidae	SPECIES
94416	94416	Tetrodon lunaris Bloch & Schneider, 1801	Lagocephalus lunaris (Bloch & Schneider, 1801)	Animalia	Chordata	Actinopterygii	Tetraodontiformes	Tetraodontidae	SPECIES
94417	94417	Thais lacera (Born, 1778)	Indothais lacera (Born, 1778)	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	SPECIES
94418	94418	Thalamita poissonii (Audouin, 1826)		Animalia	Arthropoda	Malacostraca	Decapoda	Portunidae	SPECIES
94419	94419	Thuja occidentalis L.		Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	SPECIES
94420	94420	Thuja plicata Donn ex D.Don		Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	SPECIES
94421	94421	Timarete anchylochaeta (Schmarda, 1861)		Animalia	Annelida	Polychaeta	Terebellida	Cirratulidae	SPECIES
94422	94422	Timarete caribous (Grube, 1859)		Animalia	Annelida	Polychaeta	Terebellida	Cirratulidae	SPECIES
94423	94423	Timarete dasylophius (Marenzeller, 1879)		Animalia	Annelida	Polychaeta	Terebellida	Cirratulidae	SPECIES
94424	94424	Timarete punctata (Grube, 1859)		Animalia	Annelida	Polychaeta	Terebellida	Cirratulidae	SPECIES
94425	94425	Tinca tinca (Linnaeus, 1758)		Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	SPECIES
94426	94426	Torquigener flavimaculosus Hardy & Randall, 1983		Animalia	Chordata	Actinopterygii	Tetraodontiformes	Tetraodontidae	SPECIES
94427	94427	Trachemys scripta elegans (Wied, 1838)		Animalia	Chordata	Reptilia	Testudines	Emydidae	SUBSPECIES
94428	94428	Trachurus indicus Nekrasov, 1966		Animalia	Chordata	Actinopterygii	Perciformes	Carangidae	SPECIES
94429	94429	Trachysalambria palaestinensis (Steinitz, 1932)	Trachysalambria curvirostris (Stimpson, 1860)	Animalia	Arthropoda	Malacostraca	Decapoda	Penaeidae	SPECIES
94430	94430	Tradescantia fluminensis Vell.		Plantae	Tracheophyta	Liliopsida	Commelinales	Commelinaceae	SPECIES
94431	94431	Tradescantia pallida (Rose) D.R.Hunt		Plantae	Tracheophyta	Liliopsida	Commelinales	Commelinaceae	SPECIES
94432	94432	Tricolia miniata (Monterosato, 1884)		Animalia	Mollusca	Gastropoda	Trochida	Phasianellidae	SPECIES
94433	94433	Triloculina asymmetrica Said, 1949	Triloculinella asymmetrica (Said, 1949)	Chromista	Foraminifera	Tubothalamea	Miliolida	Hauerinidae	SPECIES
94434	94434	Triloculina fichteliana d'Orbigny, 1839	Miliolinella fichteliana (d'Orbigny, 1839)	Chromista	Foraminifera	Tubothalamea	Miliolida	Hauerinidae	SPECIES
94435	94435	Triticum aestivum L.		Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES
94436	94436	Tropaeolum majus L.		Plantae	Tracheophyta	Magnoliopsida	Brassicales	Tropaeolaceae	SPECIES
94437	94437	Trypauchen vagina (Bloch & Schneider, 1801)		Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	SPECIES
94438	94438	Tsuga heterophylla Sarg.		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES
94439	94439	Turbonilla edgarii (Melvill, 1896)		Animalia	Mollusca	Gastropoda		Pyramidellidae	SPECIES
94440	94440	Tuta absoluta (Meyrick, 1917)		Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	SPECIES
94441	94441	Tylerius spinosissimus (Regan, 1908)		Animalia	Chordata	Actinopterygii	Tetraodontiformes	Tetraodontidae	SPECIES
94442	94442	Ulex europaeus L.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES
94443	94443	Ulva lactuca L.		Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES
94444	94444	Upeneus moluccensis (Bleeker, 1855)		Animalia	Chordata	Actinopterygii	Perciformes	Mullidae	SPECIES
94445	94445	Upeneus pori Ben-Tuvia & Golani, 1989		Animalia	Chordata	Actinopterygii	Perciformes	Mullidae	SPECIES
94446	94446	Urocaridella pulchella Yokes & Galil, 2006		Animalia	Arthropoda	Malacostraca	Decapoda	Palaemonidae	SPECIES
94447	94447	Urtica dioica L.		Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	SPECIES
94448	94448	Vachellia karroo (Hayne) Banfi & Galasso		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES
94449	94449	Vaginulinopsis sublegumen Parr, 1950		Chromista	Foraminifera		Lagenida	Vaginulinidae	SPECIES
94450	94450	Vanderhorstia mertensi Klausewitz, 1974		Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	SPECIES
94451	94451	Vexillum granum (Forbes, 1844)	Pusia granum (Forbes, 1844)	Animalia	Mollusca	Gastropoda	Neogastropoda	Costellariidae	SPECIES
94452	94452	Vigna unguiculata (L.) Walp.		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES
94453	94453	Vinca major subsp. major		Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	SUBSPECIES
94454	94454	Vinca minor L.		Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	SPECIES
94455	94455	Vitis riparia Michx.		Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	SPECIES
94456	94456	Washingtonia robusta H.Wendl.		Plantae	Tracheophyta	Liliopsida	Arecales	Arecaceae	SPECIES
94457	94457	Weigela florida A.DC.		Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	SPECIES
94458	94458	Wisteria sinensis Sweet		Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES
94459	94459	Withania somnifera (L.) Dunal		Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES
94460	94460	Xanthium spinosum L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES
94461	94461	Xanthium strumarium L.		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES
94462	94462	Xylotrechus stebbingi Gahan, 1906		Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	SPECIES
94463	94463	Zafra savignyi (Moazzo, 1939)		Animalia	Mollusca	Gastropoda	Neogastropoda	Columbellidae	SPECIES
94464	94464	Zafra selasphora (Melvill & Standen, 1901)		Animalia	Mollusca	Gastropoda	Neogastropoda	Columbellidae	SPECIES
94465	94465	Zantedeschia aethiopica Spreng.		Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	SPECIES
94466	94466	Zaprionus tuberculatus Malloch, 1932		Animalia	Arthropoda	Insecta	Diptera	Drosophilidae	SPECIES
94467	94467	Ziziphus jujuba Mill.		Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	SPECIES
