id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	eventDate
16973	Tongatapu	Tongatapu	TO	Present	Alien	2022
16974	Tongatapu	Eua	TO	Present	Alien	2022
16975	Tongatapu	Tongatapu	TO	Present	Alien	2022
16976	Tongatapu	Eua	TO	Present	Alien	2022
16977	Tongatapu		TO	Present	Alien	2022
16978	Tongatapu		TO	Present	Alien	2022
16979	Tongatapu		TO	Present	Alien	2022
16980	Tongatapu	Tongatapu	TO	Present	Alien	2022
16981	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
16982	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
16983	Tongatapu	Tongatapu	TO	Present	Alien	2022
16984	Tongatapu	Eua	TO	Present	Alien	2022
16985	Tongatapu	Tongatapu	TO	Present	Alien	2022
16986	Tongatapu		TO	Present	Alien	2022
16987	Tongatapu		TO	Present	Alien	2022
16988	Tongatapu	Tongatapu	TO	Present	Alien	2022
16989	Tongatapu	Eua	TO	Present	Alien	2022
16990	Tongatapu	Tongatapu	TO	Present	Alien	2022
16991	Tongatapu	Eua	TO	Present	Alien	2022
16992	Tongatapu	Tongatapu	TO	Present	Alien	2022
16993	Tongatapu		TO	Present	Alien	2022
16994	Tongatapu		TO	Present	Cryptogenic|Uncertain	2022
16995	Tongatapu		TO	Present	Alien	2022
16996	Tongatapu		TO	Present	Alien	2022
16997	Tongatapu	Eua	TO	Present	Alien	2022
16998	Tongatapu	Tongatapu	TO	Present	Alien	2022
16999	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
17000	Tongatapu	Eua	TO	Present	Alien	2022
17001	Tongatapu	Tongatapu	TO	Present	Alien	2022
17002	Tongatapu	Tongatapu	TO	Present	Alien	2022
17003	Tongatapu		TO	Present	Alien	2022
17004	Tongatapu	Eua	TO	Present	Alien	2022
17005	Tongatapu	Tongatapu	TO	Present	Alien	2022
17006	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
17007	Tongatapu	Eua	TO	Present	Alien	2022
17008	Tongatapu		TO	Present	Alien	2022
17009	Tongatapu	Tongatapu	TO	Present	Alien	2022
17010	Tongatapu	Eua	TO	Present	Alien	2022
17011	Tongatapu	Tongatapu	TO	Present	Alien	2022
17012	Tongatapu		TO	Present	Alien	2022
17013	Tongatapu		TO	Present	Alien	2022
17014	Tongatapu		TO	Present	Alien	2022
17015	Tongatapu	Eua	TO	Present	Alien	2022
17016	Tongatapu		TO	Present	Alien	2022
17017	Tongatapu	Eua	TO	Present	Alien	2022
17018	Tongatapu	Tongatapu	TO	Present	Alien	2022
17019	Tongatapu	Eua	TO	Present	Alien	2022
17020	Tongatapu	Tongatapu	TO	Present	Alien	2022
17021	Tongatapu		TO	Present	Alien	2022
17022	Tongatapu	Eua	TO	Present	Alien	2022
17023	Tongatapu		TO	Present	Alien	2022
17024	Tongatapu	Eua	TO	Present	Alien	2022
17025	Tongatapu		TO	Present	Alien	2022
17026	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
17027	Tongatapu	Tongatapu	TO	Present	Alien	2022
17028	Tongatapu	Tongatapu	TO	Present	Alien	2022
17029	Tongatapu	Eua	TO	Present	Alien	2022
17030	Tongatapu	Tongatapu	TO	Present	Alien	2022
17031	Tongatapu	Tongatapu	TO	Present	Alien	2022
17032	Tongatapu		TO	Present	Alien	2022
17033	Tongatapu	Eua	TO	Present	Alien	2022
17034	Tongatapu	Tongatapu	TO	Present	Alien	2022
17035	Tongatapu		TO	Present	Alien	2022
17036	Tongatapu	Eua	TO	Present	Alien	2022
17037	Tongatapu	Tongatapu	TO	Present	Alien	2022
17038	Tongatapu	Tongatapu	TO	Present	Alien	2022
17039	Tongatapu	Eua	TO	Present	Alien	2022
17040	Tongatapu	Tongatapu	TO	Present	Alien	2022
17041	Tongatapu		TO	Present	Alien	2022
17042	Tongatapu	Eua	TO	Present	Alien	2022
17043	Tongatapu	Tongatapu	TO	Present	Alien	2022
17044	Tongatapu	Eua	TO	Present	Alien	2022
17045	Tongatapu	Eua	TO	Present	Alien	2022
17046	Tongatapu	Tongatapu	TO	Present	Alien	2022
17047	Tongatapu	Atata	TO	Present	Alien	2022
17048	Tongatapu	Eua	TO	Present	Alien	2022
17049	Tongatapu	Fafa	TO	Present	Alien	2022
17050	Tongatapu	Tongatapu	TO	Present	Alien	2022
17051	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
17052	Tongatapu	Tongatapu	TO	Present	Cryptogenic|Uncertain	2022
17053	Tongatapu	Eua	TO	Present	Alien	2022
17054	Tongatapu	Tongatapu	TO	Present	Alien	2022
17055	Tongatapu	Eua	TO	Present	Cryptogenic|Uncertain	2022
17056	Tongatapu		TO	Present	Alien	2022
17057	Tongatapu	Eua	TO	Present	Alien	2022
17058	Tongatapu	Tongatapu	TO	Present	Alien	2022
17059	Tongatapu	Eua	TO	Present	Alien	2022
17060	Tongatapu	Tongatapu	TO	Present	Alien	2022
